subject_id	object_id	object_id	predicate_id	predicate_id	mapping_justification	mapping_justification	match_string	mapping_tool	mapping_date
HP:0008222	NCIT:C181774	mesh:D007247	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021361	umls_ingest	2023-11-27
HP:0002037	NCIT:C3138	mesh:D015212	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021390	umls_ingest	2023-11-27
HP:0000855	NCIT:C113101	mesh:D007333	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021655	umls_ingest	2023-11-27
HP:0012197	NCIT:C3140	mesh:D007340	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021670	umls_ingest	2023-11-27
HP:0012197	NCIT:C95598	mesh:D007340	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021670	umls_ingest	2023-11-27
HP:0011100	NCIT:C84790	mesh:D007409	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021828	umls_ingest	2023-11-27
HP:0100819	NCIT:C34732	mesh:D007412	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021833	umls_ingest	2023-11-27
HP:0005214	NCIT:C9175	mesh:D007415	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021843	umls_ingest	2023-11-27
HP:0031368	NCIT:C39611	mesh:D007416	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021845	umls_ingest	2023-11-27
HP:0004389	NCIT:C34733	mesh:D007418	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021847	umls_ingest	2023-11-27
HP:0002576	NCIT:C113484	mesh:D007443	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0021933	umls_ingest	2023-11-27
HP:0001094	NCIT:C34736	mesh:D015863	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022073	umls_ingest	2023-11-27
HP:0001101	NCIT:C50621	mesh:D007500	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022081	umls_ingest	2023-11-27
HP:0000952	NCIT:C3143	mesh:D007565	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022346	umls_ingest	2023-11-27
HP:0006579	NCIT:C99246	mesh:D007567	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022353	umls_ingest	2023-11-27
HP:0041234	NCIT:C26803	mesh:D007572	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022363	umls_ingest	2023-11-27
HP:0001367	NCIT:C35760	mesh:D007592	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022408	umls_ingest	2023-11-27
HP:0003040	NCIT:C35760	mesh:D007592	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022408	umls_ingest	2023-11-27
HP:0010562	NCIT:C3145	mesh:D007627	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022548	umls_ingest	2023-11-27
HP:0000491	NCIT:C26805	mesh:D007634	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022568	umls_ingest	2023-11-27
HP:0031525	NCIT:C3146	mesh:D007636	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022572	umls_ingest	2023-11-27
HP:0001096	NCIT:C34744	mesh:D007637	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022573	umls_ingest	2023-11-27
HP:0000563	NCIT:C26806	mesh:D007640	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022578	umls_ingest	2023-11-27
HP:0007447	NCIT:C3147	mesh:D015776	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022584	umls_ingest	2023-11-27
HP:0025127	NCIT:C3148	mesh:D055623	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022602	umls_ingest	2023-11-27
HP:0031287	NCIT:C9006	mesh:D017492	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022603	umls_ingest	2023-11-27
HP:0001343	NCIT:C84799	mesh:D007647	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022610	umls_ingest	2023-11-27
HP:0000112	NCIT:C3149	mesh:D007674	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022658	umls_ingest	2023-11-27
HP:0000112	NCIT:C34843	mesh:D007674	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022658	umls_ingest	2023-11-27
HP:0001919	NCIT:C26808	mesh:D058186	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022660	umls_ingest	2023-11-27
HP:0009726	NCIT:C3150	mesh:D007680	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022665	umls_ingest	2023-11-27
HP:0008682	NCIT:C34749	mesh:D007683	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022672	umls_ingest	2023-11-27
HP:0000113	NCIT:C75464	mesh:D007690	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022680	umls_ingest	2023-11-27
HP:0004602	NCIT:C98967	mesh:D007714	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022738	umls_ingest	2023-11-27
HP:0002808	NCIT:C34754	mesh:D007738	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022821	umls_ingest	2023-11-27
HP:0000579	NCIT:C34757	mesh:D007767	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022906	umls_ingest	2023-11-27
HP:0004789	NCIT:C3154	mesh:D007787	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0022951	umls_ingest	2023-11-27
HP:0002463	NCIT:C97155	mesh:D007806	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023015	umls_ingest	2023-11-27
HP:0012027	NCIT:C79607	mesh:D007819	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023052	umls_ingest	2023-11-27
HP:0100605	NCIT:C3156	mesh:D007822	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023055	umls_ingest	2023-11-27
HP:0025425	NCIT:C79609	mesh:D007826	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023066	umls_ingest	2023-11-27
HP:0001602	NCIT:C79608	mesh:D007829	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023075	umls_ingest	2023-11-27
HP:0005162	NCIT:C50630	mesh:D006333	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023212	umls_ingest	2023-11-27
HP:0032092	NCIT:C99126	mesh:D000092242	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023213	umls_ingest	2023-11-27
HP:0005743	NCIT:C34766	mesh:D007873	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023234	umls_ingest	2023-11-27
HP:0100243	NCIT:C3158	mesh:D007890	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023269	umls_ingest	2023-11-27
HP:0000517	NCIT:C26812	mesh:D007905	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023308	umls_ingest	2023-11-27
HP:0001083	NCIT:C118864	mesh:D007906	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023309	umls_ingest	2023-11-27
HP:0012019	NCIT:C118864	mesh:D007906	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023309	umls_ingest	2023-11-27
HP:0001132	NCIT:C34772	mesh:D007906	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023316	umls_ingest	2023-11-27
HP:0001254	NCIT:C50412	mesh:D053609	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023380	umls_ingest	2023-11-27
HP:0001254	NCIT:C78416	mesh:D053609	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023380	umls_ingest	2023-11-27
HP:0001909	NCIT:C3161	mesh:D007938	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023418	umls_ingest	2023-11-27
HP:0005550	NCIT:C3163	mesh:D015451	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023434	umls_ingest	2023-11-27
HP:0005526	NCIT:C7539	mesh:D007945	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023448	umls_ingest	2023-11-27
HP:0006733	NCIT:C3170	mesh:D007947	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023462	umls_ingest	2023-11-27
HP:0005531	NCIT:C4673	mesh:D015456	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023464	umls_ingest	2023-11-27
HP:0004808	NCIT:C27753	mesh:D015470	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023467	umls_ingest	2023-11-27
HP:0004808	NCIT:C3171	mesh:D015470	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023467	umls_ingest	2023-11-27
HP:0012324	NCIT:C3172	mesh:D007951	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023470	umls_ingest	2023-11-27
HP:0004820	NCIT:C7463	mesh:D015479	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023479	umls_ingest	2023-11-27
HP:0012325	NCIT:C3178	mesh:D015477	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023480	umls_ingest	2023-11-27
HP:0004836	NCIT:C3182	mesh:D015473	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023487	umls_ingest	2023-11-27
HP:0006970	NCIT:C99013	mesh:D007969	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023529	umls_ingest	2023-11-27
HP:0002745	NCIT:C3187	mesh:D007972	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023532	umls_ingest	2023-11-27
HP:0002745	NCIT:C36262	mesh:D007972	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023532	umls_ingest	2023-11-27
HP:0031592	NCIT:C111647	mesh:D007979	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023569	umls_ingest	2023-11-27
HP:0100604	NCIT:C3191	mesh:D008048	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023761	umls_ingest	2023-11-27
HP:0009125	NCIT:C97093	mesh:D008060	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023787	umls_ingest	2023-11-27
HP:0001012	NCIT:C3192	mesh:D008067	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023798	umls_ingest	2023-11-27
HP:0012032	NCIT:C3192	mesh:D008067	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023798	umls_ingest	2023-11-27
HP:0012034	NCIT:C3194	mesh:D008080	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023827	umls_ingest	2023-11-27
HP:0001264	NCIT:C34781	mesh:D002547	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023882	umls_ingest	2023-11-27
HP:0100523	NCIT:C99089	mesh:D008100	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023885	umls_ingest	2023-11-27
HP:0001394	NCIT:C2951	mesh:D008103	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023890	umls_ingest	2023-11-27
HP:0002613	NCIT:C51225	mesh:D008105	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023892	umls_ingest	2023-11-27
HP:0001392	NCIT:C3196	mesh:D008107	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023895	umls_ingest	2023-11-27
HP:0001410	NCIT:C3196	mesh:D008107	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0023895	umls_ingest	2023-11-27
HP:0003307	NCIT:C34787	mesh:D008141	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024003	umls_ingest	2023-11-27
HP:0003419	NCIT:C34788	mesh:D017116	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024031	umls_ingest	2023-11-27
HP:0001518	NCIT:C34724	mesh:D007230	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024032	umls_ingest	2023-11-27
HP:0025044	NCIT:C99090	mesh:D008169	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024110	umls_ingest	2023-11-27
HP:0002088	NCIT:C3198	mesh:D008171	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024115	umls_ingest	2023-11-27
HP:0006510	NCIT:C3199	mesh:D029424	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024117	umls_ingest	2023-11-27
HP:0100526	NCIT:C3200	mesh:D008175	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024121	umls_ingest	2023-11-27
HP:0002725	NCIT:C3201	mesh:D008180	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024141	umls_ingest	2023-11-27
HP:0033726	NCIT:C34789	mesh:D008181	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024143	umls_ingest	2023-11-27
HP:0002840	NCIT:C26821	mesh:D008199	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024205	umls_ingest	2023-11-27
HP:0031842	NCIT:C97087	mesh:D008200	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024214	umls_ingest	2023-11-27
HP:0100764	NCIT:C8965	mesh:D008202	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024221	umls_ingest	2023-11-27
HP:0001004	NCIT:C3207	mesh:D008209	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024236	umls_ingest	2023-11-27
HP:0002665	NCIT:C3208	mesh:D008223	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024299	umls_ingest	2023-11-27
HP:0033125	NCIT:C3209	mesh:D008224	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024301	umls_ingest	2023-11-27
HP:0012539	NCIT:C3211	mesh:D008228	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024305	umls_ingest	2023-11-27
HP:0005523	NCIT:C9308	mesh:D008232	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024314	umls_ingest	2023-11-27
HP:0005508	NCIT:C80307	mesh:D008258	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024419	umls_ingest	2023-11-27
HP:0000158	NCIT:C84832	mesh:D008260	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024421	umls_ingest	2023-11-27
HP:0000608	NCIT:C123330	mesh:D008268	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024437	umls_ingest	2023-11-27
HP:0011505	NCIT:C34794	mesh:D008269	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024440	umls_ingest	2023-11-27
HP:0011508	NCIT:C34795	mesh:D012167	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024441	umls_ingest	2023-11-27
HP:0033046	NCIT:C84833	mesh:D008287	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024525	umls_ingest	2023-11-27
HP:0002047	NCIT:C84869	mesh:D008305	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024591	umls_ingest	2023-11-27
HP:0012126	NCIT:C9331	mesh:D013274	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024623	umls_ingest	2023-11-27
HP:0032062	NCIT:C84881	mesh:D008309	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024633	umls_ingest	2023-11-27
HP:0000689	NCIT:C85055	mesh:D008310	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024636	umls_ingest	2023-11-27
HP:0041155	NCIT:C26824	mesh:D008337	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024692	umls_ingest	2023-11-27
HP:0004818	NCIT:C61233	mesh:D006457	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024790	umls_ingest	2023-11-27
HP:0100495	NCIT:C84269	mesh:D008415	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024899	umls_ingest	2023-11-27
HP:0034265	NCIT:C78223	mesh:D059373	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024902	umls_ingest	2023-11-27
HP:0000265	NCIT:C128368	mesh:D008417	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0024904	umls_ingest	2023-11-27
HP:0002245	NCIT:C12264	mesh:D008467	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025037	umls_ingest	2023-11-27
HP:0025421	NCIT:C98981	mesh:D008478	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025062	umls_ingest	2023-11-27
HP:0002885	NCIT:C3222	mesh:D008527	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025149	umls_ingest	2023-11-27
HP:0002251	NCIT:C34810	mesh:D008531	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025160	umls_ingest	2023-11-27
HP:0002861	NCIT:C3224	mesh:D008545	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025202	umls_ingest	2023-11-27
HP:0025272	NCIT:C112824	mesh:D008548	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025218	umls_ingest	2023-11-27
HP:0002249	NCIT:C86571	mesh:D008551	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025222	umls_ingest	2023-11-27
HP:0002858	NCIT:C3230	mesh:D008579	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025286	umls_ingest	2023-11-27
HP:0031179	NCIT:C79694	mesh:D008580	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025287	umls_ingest	2023-11-27
HP:0001287	NCIT:C26828	mesh:D008581	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025289	umls_ingest	2023-11-27
HP:0002475	NCIT:C101201	mesh:D008591	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025312	umls_ingest	2023-11-27
HP:0008209	NCIT:C80099	mesh:D008594	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025322	umls_ingest	2023-11-27
HP:0000132	NCIT:C26829	mesh:D008595	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025323	umls_ingest	2023-11-27
HP:0012119	NCIT:C34817	mesh:D008708	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025637	umls_ingest	2023-11-27
HP:0100608	NCIT:C34818	mesh:D008796	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025874	umls_ingest	2023-11-27
HP:0000347	NCIT:C87094	mesh:D008844	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0025990	umls_ingest	2023-11-27
HP:0000568	NCIT:C98989	mesh:D008850	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026010	umls_ingest	2023-11-27
HP:0001653	NCIT:C50852	mesh:D008944	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026266	umls_ingest	2023-11-27
HP:0001653	NCIT:C50888	mesh:D008944	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026266	umls_ingest	2023-11-27
HP:0001634	NCIT:C50655	mesh:D008945	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026267	umls_ingest	2023-11-27
HP:0001718	NCIT:C50654	mesh:D008946	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026269	umls_ingest	2023-11-27
HP:0032163	NCIT:C155872	mesh:D008976	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026393	umls_ingest	2023-11-27
HP:0100649	NCIT:C7606	mesh:D009062	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026640	umls_ingest	2023-11-27
HP:0100649	NCIT:C8989	mesh:D009062	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026640	umls_ingest	2023-11-27
HP:0100022	NCIT:C116757	mesh:D009069	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026650	umls_ingest	2023-11-27
HP:0006775	NCIT:C3242	mesh:D009101	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0026764	umls_ingest	2023-11-27
